class,_exit,_llseek,_tvf,accept,access,"admax_vars[\""u",allocation\nD/dalvikvm,an,bind,body.appendChild,brk,catch,cba,chdir,chmod,clock_getres,clock_gettime,clock_nanosleep,clone,close,commons.init,connect,document.createElement,dup,eK\f,ej,ena,epoll_create,epoll_ctl,epoll_wait,execve,exit_group,fchmod,fdatasync,flock,for,fork,fsync,ftruncate,function,futex,getSize,getSuid,getcwd,getpeername,getpgid,getpid,getppid,getpriority,getrlimit,getrusage,getsockname,getsockopt,gettid,gettimeofday,gtfs_trips,iQ,if,inet_addr,inotify_add_watch,inotify_init,inotify_rm_watch,ioctl,isNaN,kill,large,link,listen,ln,loadAd,lseek,madvise,mkdir,mlock,mprotect,msync,munlock,munmap,nanosleep,nu,oTÃ©\24\t,oU,open,parseInt,pipe,poll,prctl,read,readlink,readv,recvfrom,recvmsg,rename,restart_syscall,rgb,rgba,rmdir,rt_sigprocmask,rt_sigreturn,rt_sigtimedwait,scale3d,sched_get_priority_max,sched_get_priority_min,sched_getparam,sched_getscheduler,sched_setscheduler,sched_yield,"script\"":function",select,sendmsg,sendto,set_thread_area,setitimer,setpgid,setpriority,setsockopt,shutdown,sigaction,sigaltstack,sigprocmask,sigreturn,sigsuspend,socket,socketpair,st,st.nodeName,successionapostrophe,symlink,sysinfo,syslog,tgkill,this.A?Gy,thread.\nD/dalvikvm,timer_create,timerfd_create,timerfd_settime,tkill,to,truncate,uP,ukÂ»Ã¸R,umask,uname,unlink,url,utimes,vfork,waitpid,webviewDidAppear,webviewDidClose,webviewDidCloseHelper,window.addEventListener,write,writev,xS,yK
1,19,0,0,0,47,0,0,0,67,0,76,0,0,4,6,0,8909,0,27,468,0,90,0,26,0,0,0,0,17,1149,4,4,0,15,0,0,4,3,0,0,3440,0,0,0,0,0,698,0,23,4,0,133,80,59,175,0,0,0,0,0,0,0,1038,0,0,0,0,0,0,0,0,607,7,0,993,0,0,164,12,0,0,0,115,0,16,15,27,509,0,0,4366,1,0,3,0,0,0,0,0,2,0,0,0,0,0,88,2,0,0,0,1920,30,0,0,23,155,102,32,49,432,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,0,0,0,0,0,452,165,0,0
1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,52,484,0,0,2174,0,0,0,27,0,771,0,0,0,42,0,20872,0,100,1781,0,46,0,128,0,0,0,5,106,1209,0,0,0,140,0,0,0,36,0,0,32069,0,0,0,0,0,1306,0,171,1,0,52,647,307,5879,0,0,0,6,0,0,0,5680,0,0,0,0,1,0,0,27,4284,71,0,8038,0,0,835,175,0,0,0,1629,0,18,25,771,43638,0,0,3288,2,37,3,0,0,0,0,14,2,0,0,0,55,55,267,15,0,156,0,1032,91,0,0,66,119,0,32,143,4081,0,0,85,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,318,0,58,0,0,0,0,0,0,0,0,32536,977,0,0
1,1,0,0,0,5,0,0,0,0,0,104,0,0,0,2,0,15514,0,4,381,0,0,0,188,0,0,0,0,299,2704,0,0,0,0,0,0,0,1,0,0,3137,0,0,0,0,0,2049,0,330,0,0,0,0,5,9,0,0,0,0,0,0,0,11546,0,0,0,0,0,0,0,0,129,1,0,679,0,0,54,11,0,0,0,22,0,0,0,3,629,0,0,6181,1,0,2,0,0,0,0,0,1,0,0,0,0,0,746,1,0,0,0,2385,3,0,0,0,0,0,0,4,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,280,0,0
1,20,0,0,0,190,0,0,0,7,0,686,0,0,0,2,0,74629,0,47,2052,0,59,0,173,0,0,0,5,242,11822,0,0,0,135,0,0,0,0,3,0,19341,0,0,0,0,0,2692,0,152,1,0,19,48,514,14733,0,0,0,0,0,0,0,3726,0,0,0,0,1,0,0,546,651,22,0,2328,0,0,478,32,0,0,0,1741,0,7,6,101,9184,1,0,5182,43,2,3,0,0,0,0,12,2,0,0,0,32,32,256,8,0,6,41,2034,40,0,0,56,70,0,24,60,983,0,0,75,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,11895,436,0,0
1,31,0,0,0,248,0,0,0,11,0,894,0,0,0,2,0,133122,0,60,2515,0,152,0,181,0,0,0,6,279,20239,0,0,0,145,0,0,0,0,401,0,36604,0,0,0,0,0,4967,0,152,2,0,48,90,817,23591,0,0,0,18,0,0,0,4274,0,0,0,0,0,0,0,613,767,32,0,2486,0,0,825,38,0,0,0,2128,0,10,11,129,13184,1,0,4776,82,2,4,0,0,0,0,17,2,0,0,0,46,46,230,11,0,12,80,1724,57,0,0,74,170,2,36,88,1428,0,0,176,7,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,15503,530,0,0
1,26,0,0,0,142,0,0,0,14,0,220,0,0,0,17,0,20398,0,35,669,0,23,0,256,0,0,0,0,378,1924,0,0,0,25,0,0,0,7,0,0,15718,0,0,0,0,0,1443,0,222,0,0,28,51,51,429,0,0,0,0,0,0,0,3759,0,0,0,0,0,0,0,0,420,3,0,1424,0,0,239,39,0,0,0,154,0,0,11,36,630,0,0,6207,1,1,3,0,0,0,0,0,1,0,0,0,0,0,473,6,0,0,0,2386,33,0,0,6,62,8,0,59,749,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,3,0,0,0,0,0,0,0,0,791,415,0,0
1,3,29,0,0,376,0,0,0,17,0,462,0,0,0,19,0,22525,0,29,1104,0,27,0,264,0,0,0,6,365,2359,0,0,0,375,0,0,0,6,0,0,19115,0,0,0,0,0,2029,0,236,1,0,32,202,150,1334,0,0,0,15,0,0,0,5724,0,0,0,0,1,0,0,27,885,6,0,3978,0,0,565,28,0,0,0,532,0,20,12,235,1084,0,0,6173,1,8,4,0,0,0,0,0,1,0,0,0,0,0,535,6,0,38,0,2309,25,0,0,26,105,0,0,28,2536,0,0,73,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0,10,0,0,0,0,0,0,0,0,976,708,0,0
1,0,0,0,0,3,0,0,0,0,0,21,0,0,0,0,0,34,0,2,10,0,0,0,3,0,0,0,0,2,6,0,1,0,0,0,0,0,0,0,0,19,0,0,0,0,0,8,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,30,0,0,40,0,0,6,0,0,0,0,11,0,0,0,1,8,0,0,9,1,0,3,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
1,0,0,0,0,16568,0,0,0,6,0,85,0,0,0,5,0,31671,0,3,17645,0,12,0,14,0,0,0,0,9,763,0,0,0,4176,0,0,0,3,2,0,45771,0,0,0,0,0,754,0,149,0,0,12,12,26,33485,0,0,0,0,0,0,0,22970,0,1,0,0,0,0,0,2,378,1,0,5162,0,0,5285,52,0,0,0,17647,0,0,7,3,274,0,0,1411,2,3,1,0,0,0,0,8,2,0,0,0,13,13,284,3,0,0,0,568,2,0,0,4,18,6,18,2,1044,0,0,12,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,22606,0,5,0,0,0,0,0,0,0,0,43,134,0,0
1,3,984,0,0,9,0,0,0,33,0,917,0,0,0,0,0,146560,0,21,1120,0,42,0,117,0,0,0,1,32,21070,0,0,0,5,0,0,0,0,0,0,34201,0,0,0,0,0,4493,0,82,1,0,66,67,274,22394,0,0,0,0,0,0,0,3507,0,0,0,0,0,0,0,47,1103,1,0,2253,0,0,1205,79,0,0,0,876,0,1,33,349,22614,1,0,4970,67,1,2,0,0,0,0,0,1,0,0,0,0,0,187,3,0,0,66,2123,16,0,0,21,74,64,0,19,952,0,0,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12102,759,0,0
1,6,3,0,0,3474,0,0,0,158,0,158,0,0,0,105,0,17915,0,29,2909,0,182,0,78,0,0,0,7,80,2561,0,0,0,802,0,0,0,14,0,0,17974,0,0,0,0,0,1942,0,66,1,0,314,314,148,7128,0,0,0,0,0,0,0,5218,0,0,0,0,1,0,0,25,1423,13,0,4044,0,0,811,88,0,0,0,2594,0,7,158,17,875,0,0,4604,1,10,3,0,0,0,0,0,1,0,0,0,0,0,144,13,0,0,0,1381,27,0,0,18,339,0,0,33,2458,0,0,183,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2404,0,179,0,0,0,0,0,0,0,0,1108,239,0,0
1,45,0,0,0,181,0,0,0,53,0,364,0,0,0,45,0,13200,0,80,2081,0,77,0,186,0,0,0,6,286,1734,56,14,0,5,0,0,14,43,0,0,5148,0,0,0,0,0,1245,0,159,15,0,102,102,269,397,0,0,0,0,0,0,0,3007,0,0,0,0,1,0,0,27,1167,17,0,1481,0,0,307,20,0,0,0,414,0,62,48,61,1141,0,0,5481,8,37,8,0,0,0,0,10,6,0,0,0,38,38,308,3,0,220,0,2222,86,0,0,41,125,56,136,131,691,0,0,78,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,714,280,0,0
1,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,91,0,2,13,0,0,0,4,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,26,0,12,0,0,0,0,2,1,0,0,0,0,0,0,0,129,0,1,0,0,0,0,0,0,29,0,0,56,0,0,7,1,0,0,0,11,0,0,0,1,13,0,0,25,1,0,1,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0
1,3,0,0,0,7,0,0,0,0,0,115,0,0,0,2,0,15674,0,7,401,0,0,0,198,0,0,0,0,299,2669,0,0,0,0,0,0,0,1,0,0,4871,0,0,0,0,0,2070,0,447,0,0,0,0,9,14,0,0,0,0,0,0,0,3699,0,0,0,0,0,0,0,0,234,1,0,1124,0,0,68,12,0,0,0,22,0,0,0,6,589,0,0,6248,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1036,1,0,0,0,2498,6,0,0,0,0,0,0,9,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,299,0,0
1,3,56,0,0,18,0,0,0,2,0,27,0,0,0,2,0,326,0,6,36,0,4,0,0,0,0,0,1,1,13,0,0,0,10,0,0,0,1,0,0,2144,0,0,0,0,0,94,0,9,0,0,4,12,12,57,0,0,0,0,0,0,0,96,0,1,0,0,0,0,0,7,120,0,0,203,0,0,32,12,0,0,0,30,0,3,3,9,282,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,18,1,0,4,0,0,6,0,0,0,9,0,0,9,39,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,11,42,0,0
1,0,0,0,0,3,0,0,0,0,0,25,0,0,0,0,0,66,0,2,10,0,0,0,3,0,0,0,0,2,15,0,1,0,0,0,0,0,0,0,0,32,0,0,0,0,0,17,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,30,0,0,49,0,0,8,0,0,0,0,11,0,0,0,1,8,0,0,8,1,0,2,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
1,10,48,0,0,284,0,0,0,3,0,413,0,0,0,21,0,63939,0,50,999,0,65,0,123,0,0,0,6,145,7723,1,1,1,90,2,0,1,1,170,0,22175,0,0,0,0,0,2140,0,117,3,0,18,25,520,10716,0,0,0,9,0,0,0,5104,0,1,0,0,1,0,0,454,1722,8,0,2298,1,0,1139,32,0,0,0,927,0,6,3,79,4471,1,0,1920,32,2,3,0,0,0,0,22,2,0,0,0,52,52,144,5,0,0,30,623,50,0,1,52,73,0,58,60,2630,0,0,72,7,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,196,0,20,0,0,0,0,0,0,0,0,3324,318,0,0
1,11,0,0,0,39,0,0,0,0,0,130,0,0,0,0,0,14891,0,14,687,0,0,0,193,0,0,0,0,307,2254,8,4,0,0,0,0,4,0,0,0,3507,0,0,4,0,4,1808,4,192,4,0,0,0,28,31,0,0,0,0,0,0,0,3335,0,0,0,0,0,0,0,0,208,4,0,697,0,0,132,13,0,0,0,46,0,16,0,13,536,0,0,5944,1,0,2,0,0,0,0,0,1,0,0,0,0,0,470,3,0,0,0,2422,17,0,0,0,0,0,88,28,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,314,0,0
1,19,877,0,0,289,0,0,0,4,0,199,0,0,0,38,0,8593,0,56,456,0,6,0,82,0,0,0,4,54,998,0,0,3,100,6,0,3,13,0,0,6719,0,0,0,0,0,836,0,97,1,0,6,41,197,1054,0,0,0,0,0,0,0,1689,0,1,0,0,1,0,0,50,494,5,0,2265,0,0,232,28,0,0,0,403,0,4,2,40,1477,0,0,2879,2,10,3,0,0,0,0,10,2,0,0,0,41,41,121,1,0,0,0,1103,49,0,0,14,76,0,32,68,1103,0,0,16,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,254,0,16,0,0,0,0,0,0,0,0,1200,144,0,0
1,4,0,0,0,56,0,0,0,5,0,81,0,0,0,7,0,14422,0,24,464,0,6,0,161,0,0,0,4,285,2430,0,0,0,5,0,0,6,6,0,0,5019,0,0,0,0,0,1687,0,174,1,0,8,26,129,286,0,0,0,3,0,0,0,2759,0,0,0,0,1,0,0,25,427,1,0,1374,0,0,268,11,0,0,0,84,0,30,0,150,601,0,0,5822,1,9,3,0,0,0,0,0,5,0,0,0,0,0,440,2,0,7,0,2406,19,0,0,15,17,0,0,23,544,0,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,8,0,0,0,0,0,0,0,0,627,227,0,0
1,32,0,0,0,66,0,0,0,0,0,57,0,0,0,0,0,9995,0,35,89,0,0,0,46,0,0,0,0,35,1431,0,0,0,0,0,0,0,0,0,0,1479,0,0,0,0,0,907,0,81,0,0,0,0,36,24,0,0,0,0,0,0,0,1568,0,0,0,0,0,0,0,2,157,0,0,611,0,0,136,4,0,0,0,14,0,0,0,34,1003,0,0,5598,1,0,3,0,0,0,0,0,1,0,0,0,0,0,170,2,0,0,0,2415,34,0,0,0,0,0,0,66,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,91,0,0
1,24,408,0,0,299,0,0,0,5,0,231,0,0,0,39,0,11833,0,61,509,0,7,0,108,0,0,0,4,73,1441,0,0,3,105,6,0,3,14,0,0,7817,0,0,0,0,0,1139,0,135,1,0,8,51,203,1110,0,0,0,0,0,0,0,2375,0,0,0,0,1,0,0,48,526,4,0,2343,0,0,263,34,0,0,0,402,0,4,2,43,1133,0,0,4101,2,11,3,0,0,0,0,10,2,0,0,0,41,41,197,2,0,0,0,1496,54,0,0,14,90,0,32,78,987,0,0,20,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,248,0,17,0,0,0,0,0,0,0,0,939,162,0,0
1,72,3,0,70,381,0,0,0,10,0,4806,0,0,0,59,0,380263,0,120,3804,0,296,0,646,0,0,0,2,421,66439,0,0,1,225,2,0,1,51,107,0,86160,0,0,0,0,0,11509,0,119,0,0,223,164,2208,44058,0,0,0,18,0,0,0,11307,0,0,0,0,7,0,0,665,1747,10,0,3395,0,0,5113,47,0,0,0,2359,0,2,4,421,37980,1,0,4505,596,52,3,0,0,0,0,22,2,0,0,0,56,56,192,10,0,0,594,1902,117,0,0,121,433,0,48,189,3191,0,0,312,5,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,70,1,70,0,0,0,0,0,0,0,0,29739,894,0,0
1,60,1,0,0,122,0,0,0,6,0,297,0,0,0,11,0,83023,0,86,1017,0,10,0,133,0,0,0,7,101,13032,0,0,0,5,0,0,0,9,0,0,17875,0,0,0,0,0,3174,0,180,2,0,10,18,394,9256,0,0,0,0,0,0,0,4401,0,0,0,0,1,0,0,27,697,3,0,1575,0,0,1180,16,0,0,0,835,0,7,5,88,8047,1,0,4115,47,7,1,0,0,0,0,12,2,0,0,0,34,34,321,6,0,0,45,1673,85,0,0,34,35,0,28,145,1461,0,0,14,9,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5528,381,0,0
1,3,0,0,0,40,0,0,0,1,0,174,0,0,0,3,0,51219,0,17,597,0,14,0,146,0,0,0,2,258,8156,0,0,0,20,0,0,0,2,0,0,14217,0,0,0,0,0,1798,0,113,2,0,5,6,225,5771,0,0,0,0,0,0,0,2238,0,0,0,0,0,0,0,77,431,2,0,1330,0,0,155,15,0,0,0,309,0,3,2,11,4823,1,0,4735,6,4,2,0,0,0,0,0,1,0,0,0,0,0,239,2,0,1,5,1854,11,0,0,13,15,0,0,14,600,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3270,245,0,0
1,2,0,0,0,20,0,0,0,0,0,42,0,0,0,4,0,18547,0,4,88,0,0,0,31,0,0,0,0,20,1361,0,0,0,0,0,0,0,1,0,0,4083,0,0,0,0,0,796,0,43,0,0,0,0,2,6,0,0,0,0,0,0,0,1080,0,0,0,0,0,0,0,2,119,1,0,990,0,0,79,7,0,0,0,39,0,0,0,1,1016,0,0,5069,1,0,6,0,0,0,0,0,1,0,0,0,0,0,92,138,0,0,0,2180,1,0,0,0,0,0,0,3,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,110,0,0
1,2,95,0,0,45,0,0,0,2,0,179,0,0,0,6,0,11425,0,19,224,0,2,0,93,0,0,0,6,150,1163,0,0,0,5,0,0,0,3,0,0,2844,0,0,0,0,0,923,0,106,1,0,2,5,131,122,0,0,0,0,0,0,0,2813,0,0,0,0,1,0,0,32,250,11,0,1619,0,0,86,13,0,0,0,56,0,7,2,6,507,0,0,3720,1,2,2,0,0,0,0,0,1,0,0,0,0,0,268,5,0,3,0,1123,18,0,0,16,3,0,0,20,621,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,505,187,0,0
1,2,0,0,0,202,0,0,0,1,0,310,0,0,0,9,0,169464,0,28,1497,0,299,0,67,0,0,0,5,347,23238,0,0,0,185,0,0,0,0,153,0,26665,0,0,0,0,0,6194,0,62,2,0,64,64,1405,23035,0,0,0,0,0,0,0,3965,0,0,0,0,1,0,0,77,449,11,0,1192,0,0,642,9,0,0,0,1104,0,5,2,37,11631,1,0,6383,38,3,5,0,0,0,0,0,1,0,0,0,0,0,136,1,0,0,37,2539,24,0,0,27,286,0,0,26,663,0,0,300,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,165,0,0,0,0,0,0,0,0,10090,587,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,19,55,0,0,95,0,0,0,6,0,382,0,0,0,7,0,30138,0,51,358,0,38,0,42,0,0,0,6,101,4149,1,1,1,30,2,0,1,5,78,0,7976,0,0,0,0,0,1037,0,34,3,0,18,29,312,6707,0,0,0,0,0,0,0,1148,0,1,0,0,1,0,0,216,693,21,0,1678,1,0,418,15,0,0,0,313,0,7,4,87,2474,1,0,1253,11,2,3,0,0,0,0,0,1,0,0,0,1,1,66,6,0,7,10,576,51,0,1,31,72,0,8,70,852,0,0,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1770,178,0,0
1,0,0,0,0,14,0,0,0,0,0,37,0,0,0,0,0,772,0,0,1,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,1664,0,0,0,0,0,38,0,40,0,0,0,0,0,7,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,167,0,0,116,0,0,69,5,0,0,0,1,0,0,0,0,13,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0
1,73,48,0,0,261,0,0,0,4,0,492,0,0,0,22,0,97302,0,104,1585,0,50,0,202,0,0,0,6,325,12604,1,1,1,110,2,0,1,5,172,0,29487,0,0,0,0,0,3950,0,126,3,0,13,25,593,16390,0,0,0,0,0,0,0,5017,0,0,0,0,1,0,0,274,1284,10,0,7606,1,0,1057,23,0,0,0,1225,0,7,1,126,8006,1,0,5907,21,4,3,0,0,0,0,0,1,0,0,0,0,0,260,7,0,1,20,2294,104,0,1,57,63,0,8,177,2216,0,0,57,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,15,0,0,0,0,0,0,0,0,5313,475,0,0
1,18,0,0,0,5,0,0,0,3,0,126,0,0,0,2,0,16194,0,22,437,0,6,0,196,0,0,0,0,286,2027,0,0,0,3,0,0,0,1,0,0,4381,0,0,0,0,0,1579,0,132,0,0,6,27,31,98,0,0,0,0,0,0,0,3576,0,0,0,0,0,0,0,21,294,1,0,863,0,0,196,20,0,0,0,52,0,0,4,21,650,0,0,6081,1,0,2,0,0,0,0,0,1,0,0,0,0,0,278,6,0,0,0,2346,21,0,0,0,38,0,0,39,446,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,327,0,0
1,51,48,0,0,1519,0,0,0,8,0,1205,0,0,0,121,0,271969,0,88,4479,0,191,0,254,0,0,0,2,427,40965,1,1,1,960,2,0,1,23,3,0,59735,0,0,0,0,0,9365,0,168,3,0,46,81,1812,53015,0,0,0,36,0,0,0,5496,0,0,0,0,0,0,0,1149,1731,21,0,3334,1,0,1195,65,0,0,0,3997,0,2,7,279,24516,1,0,5419,130,20,1,0,0,0,0,30,2,0,0,0,68,68,384,8,0,0,128,2113,81,0,1,204,212,0,74,132,1663,0,0,209,3,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1464,0,40,0,0,0,0,0,0,0,0,17491,1004,0,0
1,3,60,0,0,20,0,0,0,0,0,85,0,0,0,4,0,13309,0,4,237,0,0,0,114,0,0,0,0,158,1533,0,0,0,0,0,0,0,4,0,0,4688,0,0,0,0,0,1082,0,119,0,0,0,0,4,19,0,0,0,0,0,0,0,2377,0,0,0,0,0,0,0,15,357,0,0,1878,0,0,71,30,0,0,0,24,0,0,0,3,540,0,0,6115,1,3,2,0,0,0,0,0,1,0,0,0,0,0,238,1,0,0,0,2526,3,0,0,0,0,0,0,6,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,572,285,0,0
1,21,48,0,0,218,0,0,0,6,0,861,0,0,0,15,0,101180,0,54,2458,0,81,0,185,0,0,0,6,248,14024,1,1,1,140,2,0,1,14,217,0,25760,0,0,0,0,0,4484,0,172,3,0,22,40,718,21745,0,0,0,21,0,0,0,5291,0,0,0,0,1,0,0,699,1170,15,0,2544,1,0,1113,33,0,0,0,2187,0,6,5,123,9698,1,0,4952,51,14,3,0,0,0,0,15,2,0,0,0,45,45,329,7,0,0,49,1481,54,0,1,95,92,0,42,75,1225,0,0,97,7,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,5937,423,0,0
1,0,0,0,0,3,0,0,0,0,0,25,0,0,0,0,0,50,0,2,12,0,0,0,4,0,0,0,0,2,18,0,1,0,0,0,0,0,0,0,0,26,0,0,0,0,0,16,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,31,0,0,43,0,0,6,1,0,0,0,12,0,0,0,1,9,0,0,8,1,0,3,0,0,0,0,0,1,0,0,0,0,0,16,1,0,0,0,0,1,0,0,0,0,0,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0
1,33,48,0,0,234,0,0,0,5,0,1119,0,0,0,1,0,219226,0,81,3181,0,190,0,208,0,0,0,6,393,34656,1,1,1,250,2,0,1,1,505,0,40426,0,0,0,0,0,7102,0,182,3,0,45,72,1389,33050,0,0,0,24,0,0,0,3776,0,0,0,0,1,0,0,1024,1224,7,0,2817,1,0,859,34,0,0,0,2799,0,6,6,175,20866,1,0,5189,82,3,4,0,0,0,0,29,2,0,0,0,63,63,315,4,0,0,80,2012,81,0,1,163,228,0,70,114,1405,0,0,203,7,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,15541,808,0,0
1,55,3,0,0,175,0,0,0,4,0,378,0,0,0,25,0,91143,0,105,1561,0,60,0,117,0,0,0,5,120,9927,0,0,0,120,0,0,0,18,14,0,34041,0,0,0,0,0,5431,0,91,2,0,11,32,511,11822,0,0,0,2,0,0,0,6695,0,0,0,0,1,0,0,143,923,6,0,2568,0,0,1446,37,0,0,0,1301,0,5,1,91,5139,1,0,6343,18,15,1,0,0,0,0,0,1,0,0,0,0,0,207,14,0,0,17,2437,100,0,0,56,106,0,0,155,791,0,0,70,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,61,0,0,0,0,0,0,0,0,2879,577,0,0
