,????,_llseek,access,arch_prctl,bind,brk,chmod,class,clock_gettime,clone,close,connect,dup,epoll_create,epoll_create1,epoll_ctl,epoll_pwait,epoll_wait,eventfd2,exit_group,faccessat,fchmod,fchmodat,fchown32,fcntl,fcntl64,fdatasync,flock,fork,fstat,fstat64,fstatat64,fsync,ftruncate,ftruncate64,futex,getcwd,getdents64,getegid32,geteuid,geteuid32,getgid32,getpgid,getpid,getppid,getpriority,getrlimit,getsockname,getsockopt,gettid,gettimeofday,getuid,getuid32,inotify_add_watch,inotify_init1,inotify_rm_watch,ioctl,ipc_subcall,kill,listen,lseek,lstat64,madvise,mincore,mkdir,mkdirat,mknod,mknodat,mlock,mmap,mmap2,mprotect,mremap,msgget,msync,munlock,munmap,nanosleep,newfstatat,open,openat,pipe,pipe2,pivot_root,poll,ppoll,prctl,pread,pread64,pwrite,pwrite64,read,readlink,readlinkat,recv,recvfrom,recvmsg,rename,renameat,restart_syscall,rmdir,rt_sigaction,rt_sigprocmask,rt_sigreturn,sched_get_priority_max,sched_getparam,sched_getscheduler,sched_setscheduler,sched_yield,select,semget,semop,sendmsg,sendto,setpgid,setpriority,setrlimit,setsockopt,shutdown,sigaction,sigprocmask,sigreturn,socket,socketcall,socketpair,stat64,statfs,statfs64,tgkill,tkill,ugetrlimit,umask,unlink,unlinkat,utimensat,wait4,write,writev
1,0,50,77,0,0,4,1,0,0,4,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,0,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,5,0,7,0,0,0,66,2,1,0,8,0,0,0,0,0,0,0,0,0,22,644,0,74,0,0,5,7,0,17,0,1,0,0,0,0,3,11,0,0,0,238,0,0,748,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,6
1,0,50,77,0,0,5,1,0,0,4,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,0,2,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,5,0,7,0,0,0,66,2,1,0,8,0,0,0,0,0,0,0,0,0,22,654,0,74,0,0,5,0,0,19,0,1,0,0,0,0,3,11,0,0,0,240,0,0,769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,8
1,0,52,100,0,0,6,1,0,0,3,10,0,2,0,0,0,0,0,0,0,0,1,0,0,0,83,0,5,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,5,0,7,0,0,0,60,2,0,0,16,0,0,0,0,0,0,0,0,0,25,778,0,73,0,0,7,35,0,18,0,1,0,0,0,0,2,18,0,0,0,3295,0,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,2,4
1,0,50,77,0,0,5,1,0,0,4,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,0,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,5,0,7,0,0,0,66,2,1,0,8,0,0,0,0,0,0,0,0,0,22,622,0,74,0,0,5,0,0,17,0,1,0,0,0,0,3,11,0,0,0,238,0,0,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,6
1,0,50,77,0,0,7,1,0,0,3,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,0,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,5,0,7,0,0,0,64,2,0,0,8,0,0,0,0,0,0,0,0,0,19,635,0,73,0,0,5,0,0,15,0,1,0,0,0,0,2,11,0,0,0,238,0,0,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,2,5
1,0,50,77,0,0,5,1,0,0,4,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,0,2,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,5,0,7,0,0,0,68,2,1,0,8,0,0,0,0,0,0,0,0,0,22,560,0,74,0,0,5,0,0,19,0,1,0,0,0,0,3,11,0,0,0,240,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,8
1,0,50,77,0,0,4,1,0,0,3,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30,0,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,5,0,7,0,0,0,72,2,1,0,8,0,0,0,0,0,0,0,0,0,20,651,0,74,0,0,5,2,0,23,0,1,0,0,0,0,3,11,0,0,0,244,0,0,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,13
1,0,50,77,0,0,4,1,0,0,2,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,33,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,5,0,6,0,0,0,67,1,1,0,8,0,0,0,0,0,0,0,0,0,18,642,0,73,0,0,5,8,0,17,0,0,0,0,0,0,1,11,0,0,0,241,0,0,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,10
1,0,50,77,0,0,5,1,0,0,2,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,32,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,5,0,7,0,0,0,71,1,0,0,8,0,0,0,0,0,0,0,0,0,18,454,0,73,0,0,5,7,0,18,0,0,0,0,0,0,1,11,0,0,0,242,0,0,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,10
1,0,52,108,0,0,6,1,0,0,3,12,0,2,0,0,0,0,0,0,0,0,1,0,0,0,95,0,5,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,4,0,6,0,0,0,62,2,0,0,16,0,0,0,0,0,0,0,0,0,25,640,0,72,0,0,7,26,0,20,0,1,0,0,0,0,2,22,0,0,0,3297,0,0,811,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,2,3
1,0,52,108,0,0,6,1,0,0,2,15,0,2,0,0,0,0,0,0,0,0,1,0,0,0,88,0,6,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,5,0,6,0,0,0,67,1,0,0,16,0,0,0,0,0,0,0,0,0,22,808,0,69,0,0,7,25,0,23,0,0,0,0,0,0,1,21,0,0,0,680,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,1,11
1,0,52,104,0,0,6,1,0,0,2,15,0,2,0,0,0,0,0,0,0,0,1,0,0,0,76,0,6,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,5,0,6,0,0,0,63,1,0,0,16,0,0,0,0,0,0,0,0,0,22,824,0,70,0,0,7,21,0,23,0,0,0,0,0,0,1,19,0,0,0,680,0,0,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1,11
1,0,52,104,0,0,10,1,0,0,2,14,0,2,0,0,0,0,0,0,0,0,1,0,0,0,76,0,6,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,5,0,7,0,0,0,64,2,1,0,16,0,0,0,0,0,0,0,0,0,22,832,0,71,0,0,7,19,0,22,0,1,0,0,0,0,1,19,0,0,0,679,0,0,934,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1,11
1,0,52,108,0,0,10,1,0,0,2,16,0,2,0,0,0,0,0,0,0,0,1,0,0,0,82,0,6,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,5,0,7,0,0,0,68,1,1,0,16,0,0,0,0,0,0,0,0,0,22,820,0,71,0,0,7,19,0,24,0,0,0,0,0,0,1,21,0,0,0,681,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,1,13
1,0,52,108,0,0,6,1,0,0,3,13,0,2,0,0,0,0,0,0,0,0,1,0,0,0,84,0,6,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,5,0,7,0,0,0,64,2,0,0,16,0,0,0,0,0,0,0,0,0,23,843,0,70,0,0,7,25,0,21,0,1,0,0,0,0,2,21,0,0,0,677,0,0,908,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,2,8
1,0,52,106,0,0,6,1,0,0,3,15,0,2,0,0,0,0,0,0,0,0,1,0,0,0,80,0,5,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,5,0,7,0,0,0,66,2,1,0,16,0,0,0,0,0,0,0,0,0,23,831,0,71,0,0,7,19,0,23,0,1,0,0,0,0,2,20,0,0,0,679,0,0,903,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,2,10
1,0,52,104,0,0,6,1,0,0,2,13,0,2,0,0,0,0,0,0,0,0,1,0,0,0,74,0,6,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,5,0,6,0,0,0,67,1,0,0,16,0,0,0,0,0,0,0,0,0,22,824,0,69,0,0,7,25,0,21,0,0,0,0,0,0,1,19,0,0,0,678,0,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1,9
1,0,52,92,0,0,7,1,0,0,3,14,0,2,0,0,0,0,0,0,0,0,1,0,0,0,48,0,5,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,5,0,7,0,0,0,64,2,1,0,16,0,0,0,0,0,0,0,0,0,23,832,0,74,0,0,7,11,0,22,0,1,0,0,0,0,2,14,0,0,0,678,0,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,2,9
1,0,52,102,0,0,6,1,0,0,2,12,0,2,0,0,0,0,0,0,0,0,1,0,0,0,71,0,5,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,5,0,6,0,0,0,61,1,0,0,16,0,0,0,0,0,0,0,0,0,24,1132,0,69,0,0,7,16,0,20,0,0,0,0,0,0,1,19,0,0,0,3298,0,0,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1,7
1,0,104,107,0,0,29,1,0,0,3,14,0,2,0,0,0,0,0,0,0,0,1,0,0,0,66,0,6,0,0,61,0,0,0,0,0,0,12,0,0,0,0,0,50,0,4,0,0,0,0,12,0,10,0,0,0,84,1,1,0,30,0,0,0,1,0,0,0,0,0,170,2193,0,157,0,0,148,19,0,26,0,0,0,0,0,0,1,155,0,0,0,3009,0,0,2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,397,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,1,13
1,0,104,113,0,0,25,1,0,0,4,14,0,2,0,0,0,0,0,0,0,0,1,0,0,0,80,0,6,0,0,69,0,0,0,0,0,0,15,0,0,0,0,0,50,0,5,0,0,0,0,12,0,11,0,0,0,82,2,1,0,30,0,0,0,1,0,0,0,0,0,171,2190,0,159,0,0,148,19,0,26,0,1,0,0,0,0,2,158,0,0,0,3008,0,0,2051,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,397,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,13
1,0,52,107,0,0,13,1,0,0,2,13,0,2,0,0,0,0,0,0,0,0,1,0,0,0,79,0,5,0,0,59,0,0,0,0,0,0,9,0,0,0,0,0,39,0,3,0,0,0,0,5,0,6,0,0,0,71,1,0,0,16,0,0,0,0,0,0,0,0,0,103,990,0,106,0,0,86,16,0,21,0,0,0,0,0,0,1,100,0,0,0,2819,0,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,232,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,1,9
1,0,52,105,0,0,12,1,0,0,3,13,0,2,0,0,0,0,0,0,0,0,1,0,0,0,83,0,5,0,0,55,0,0,0,0,0,0,9,0,0,0,0,0,42,0,3,0,0,0,0,5,0,7,0,0,0,76,2,0,0,16,0,0,0,0,0,0,0,0,0,104,1001,0,113,0,0,86,61,0,21,0,1,0,0,0,0,2,99,0,0,0,2818,0,0,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,232,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,2,8
1,0,104,107,0,0,28,1,0,0,4,15,0,2,0,0,0,0,0,0,0,0,1,0,0,0,82,0,6,0,0,62,0,0,0,0,0,0,18,0,0,0,0,0,46,0,6,0,0,0,0,11,0,7,0,0,0,84,2,0,0,30,0,0,0,1,0,0,0,0,0,149,1958,0,135,0,0,126,25,0,27,0,1,0,0,0,0,2,136,0,0,0,2889,0,0,1879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,341,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,2,14
1,0,52,101,0,0,16,1,0,0,3,16,0,2,0,0,0,0,0,0,0,0,1,0,0,0,70,0,6,0,0,52,0,0,0,0,0,0,9,0,0,0,0,0,44,0,3,0,0,0,0,5,0,7,0,0,0,78,2,0,0,16,0,0,0,0,0,0,0,0,0,101,979,0,105,0,0,83,21,0,24,0,1,0,0,0,0,2,93,0,0,0,2821,0,0,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,224,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,2,12
1,0,52,101,0,0,13,1,0,0,2,14,0,2,0,0,0,0,0,0,0,0,1,0,0,0,66,0,6,0,0,51,0,0,0,0,0,0,9,0,0,0,0,0,40,0,3,0,0,0,0,5,0,6,0,0,0,75,1,0,0,16,0,0,0,0,0,0,0,0,0,103,926,0,104,0,0,86,19,0,22,0,0,0,0,0,0,1,96,0,0,0,2820,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,232,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1,11
1,0,52,99,0,0,16,1,0,0,3,13,0,2,0,0,0,0,0,0,0,0,1,0,0,0,62,0,6,0,0,46,0,0,0,0,0,0,12,0,0,0,0,0,42,0,4,0,0,0,0,5,0,7,0,0,0,76,2,0,0,16,0,0,0,0,0,0,0,0,0,104,1007,0,115,0,0,86,13,0,21,0,1,0,0,0,0,2,96,0,0,0,2818,0,0,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,232,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,2,10
1,0,52,107,0,0,14,1,0,0,2,14,0,2,0,0,0,0,0,0,0,0,1,0,0,0,86,0,6,0,0,59,0,0,0,0,0,0,12,0,0,0,0,0,43,0,4,0,0,0,0,5,0,7,0,0,0,78,2,0,0,16,0,0,0,0,0,0,0,0,0,103,1100,0,115,0,0,86,21,0,22,0,1,0,0,0,0,2,100,0,0,0,2819,0,0,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,232,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,2,11
1,0,52,88,0,0,6,1,0,0,4,16,0,2,0,0,0,0,0,0,0,0,1,0,0,0,35,0,6,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,4,0,6,0,0,0,66,2,0,0,16,0,0,0,0,0,0,0,0,0,28,781,0,72,0,0,7,5,0,23,0,1,0,0,0,0,3,12,0,0,0,3298,0,0,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,5
1,0,52,106,0,0,6,1,0,0,2,11,0,2,0,0,0,0,0,0,0,0,1,0,0,0,86,0,6,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,4,0,6,0,0,0,62,1,0,0,16,0,0,0,0,0,0,0,0,0,24,657,0,69,0,0,7,27,0,19,0,0,0,0,0,0,1,20,0,0,0,3297,0,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1,4
1,0,52,88,0,0,6,1,0,0,3,15,0,2,0,0,0,0,0,0,0,0,1,0,0,0,33,0,6,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,4,0,6,0,0,0,68,2,0,0,16,0,0,0,0,0,0,0,0,0,25,912,0,72,0,0,7,4,0,23,0,1,0,0,0,0,2,12,0,0,0,3300,0,0,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,2,7
1,0,52,98,0,0,6,1,0,0,2,11,0,2,0,0,0,0,0,0,0,0,1,0,0,0,71,0,5,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,4,0,5,0,0,0,58,1,0,0,16,0,0,0,0,0,0,0,0,0,24,749,0,67,0,0,7,24,0,19,0,0,0,0,0,0,1,17,0,0,0,3297,0,0,862,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,1,3
1,0,52,108,0,0,6,1,0,0,2,13,0,2,0,0,0,0,0,0,0,0,1,0,0,0,84,0,5,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,4,0,6,0,0,0,66,2,0,0,16,0,0,0,0,0,0,0,0,0,24,764,0,69,0,0,7,89,0,21,0,1,0,0,0,0,1,21,0,0,0,3299,0,0,845,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1,5
1,0,52,96,0,0,6,1,0,0,3,11,0,2,0,0,0,0,0,0,0,0,1,0,0,0,57,0,5,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,4,0,6,0,0,0,60,2,0,0,16,0,0,0,0,0,0,0,0,0,25,633,0,72,0,0,7,12,0,19,0,1,0,0,0,0,2,16,0,0,0,3296,0,0,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,2,2
1,0,52,102,0,0,6,1,0,0,2,11,0,2,0,0,0,0,0,0,0,0,1,0,0,0,79,0,5,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,4,0,4,0,0,0,57,1,0,0,16,0,0,0,0,0,0,0,0,0,24,722,0,66,0,0,7,24,0,19,0,0,0,0,0,0,1,19,0,0,0,3297,0,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,1,3
1,0,52,88,0,0,6,1,0,0,3,14,0,2,0,0,0,0,0,0,0,0,1,0,0,0,36,0,5,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,4,0,6,0,0,0,66,2,0,0,16,0,0,0,0,0,0,0,0,0,25,750,0,72,0,0,7,7,0,22,0,1,0,0,0,0,2,12,0,0,0,3299,0,0,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,2,5
1,0,52,89,0,0,4,1,0,0,3,12,0,2,0,0,0,0,0,0,0,0,1,0,0,0,27,0,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,9,0,23,0,0,0,84,1,0,0,16,0,0,0,0,0,0,0,0,0,24,933,0,123,0,0,7,0,0,20,0,0,0,0,0,0,1,12,0,0,0,412,0,0,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1,6
1,0,50,77,0,0,4,1,0,0,3,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,0,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,5,0,7,0,0,0,64,2,0,0,8,0,0,0,0,0,0,0,0,0,19,543,0,73,0,0,5,0,0,16,0,1,0,0,0,0,2,11,0,0,0,239,0,0,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,2,6
1,0,52,88,0,0,6,1,0,0,2,11,0,2,0,0,0,0,0,0,0,0,1,0,0,0,27,0,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,6,0,6,0,0,0,61,1,1,0,16,0,0,0,0,0,0,0,0,0,24,851,0,71,0,0,7,0,0,19,0,0,0,0,0,0,1,12,0,0,0,3297,0,0,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,1,8
1,0,52,88,0,0,7,1,0,0,3,12,0,2,0,0,0,0,0,0,0,0,1,0,0,0,29,0,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,6,0,7,0,0,0,64,2,0,0,16,0,0,0,0,0,0,0,0,0,25,1016,0,73,0,0,7,0,0,20,0,1,0,0,0,0,2,12,0,0,0,3297,0,0,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,2,7
1,0,52,106,0,0,6,1,0,0,3,14,0,2,0,0,0,0,0,0,0,0,1,0,0,0,81,0,6,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,6,0,7,0,0,0,66,2,0,0,16,0,0,0,0,0,0,0,0,0,25,1002,0,70,0,0,7,22,0,22,0,1,0,0,0,0,2,20,0,0,0,3299,0,0,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,2,9
1,0,52,88,0,0,6,1,0,0,3,11,0,2,0,0,0,0,0,0,0,0,1,0,0,0,29,0,6,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,6,0,7,0,0,0,62,2,0,0,16,0,0,0,0,0,0,0,0,0,25,990,0,73,0,0,7,700,0,19,0,1,0,0,0,0,2,12,0,0,0,3296,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,2,6
1,0,50,8,0,0,8,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,1,0,70,0,0,0,44,0,0,0,8,0,0,0,0,0,0,0,0,0,9,35,0,77,0,0,2,0,0,8,0,0,0,0,0,0,1,1,0,0,0,57,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,1,46
1,0,104,99,0,0,34,1,0,0,4,17,0,2,0,0,0,0,0,0,0,0,1,0,0,0,47,0,6,0,0,51,0,0,0,0,0,0,15,0,0,0,0,0,53,0,5,0,0,0,0,12,0,11,0,0,0,86,2,1,0,30,0,0,0,1,0,0,0,0,0,171,2192,0,162,0,0,148,10,0,29,0,1,0,0,0,0,2,152,0,0,0,3011,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,397,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,2,16
1,0,104,95,0,0,36,1,0,0,3,13,0,2,0,0,0,0,0,0,0,0,1,0,0,0,36,0,6,0,0,42,0,0,0,0,0,0,15,0,0,0,0,0,48,0,5,0,0,0,0,12,0,10,0,0,0,81,1,1,0,30,0,0,0,1,0,0,0,0,0,170,2227,0,161,0,0,148,9,0,25,0,0,0,0,0,0,1,150,0,0,0,3008,0,0,2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,397,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,1,13
1,0,104,104,0,0,36,1,0,0,4,16,0,2,0,0,0,0,0,0,0,0,1,0,0,0,59,0,6,0,0,56,0,0,0,0,0,0,15,0,0,0,0,0,53,0,5,0,0,0,0,12,0,11,0,0,0,86,2,1,0,30,0,0,0,3,0,0,0,0,0,171,2240,0,164,0,0,148,14,0,28,0,1,0,0,0,0,2,154,0,0,0,3010,0,0,2107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,397,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,2,15
1,0,104,117,0,0,32,1,0,0,4,14,0,2,0,0,0,0,0,0,0,0,1,0,0,0,88,0,6,0,0,75,0,0,0,0,0,0,15,0,0,0,0,0,51,0,5,0,0,0,0,12,0,11,0,0,0,84,2,1,0,30,0,0,0,1,0,0,0,0,0,171,2218,0,161,0,0,148,19,0,26,0,1,0,0,0,0,2,160,0,0,0,3008,0,0,2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,397,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,2,13
